Steven's Dream,Garnet,[],Steven!,,
Steven's Dream,Connie,[],I'm sorry... I- I shouldn't have brought the book.,,
Steven's Dream,Steven,['shouting'],Yes you should've brought it. It's lucky something has some information that I don't have to GET OUT OF THEM!!!!,,
Steven's Dream,,[],,,Steven points at Garnet and Pearl in frustration.
Steven's Dream,Steven,[],"Connie, I need to borrow this book.",,
Steven's Dream,Connie,[],"Okay, just be careful. I gotta return it to the library in a week.",,
Steven's Dream,Steven,['walks off'],Thanks.,,
Steven's Dream,Connie,[],"Wait, Steven, where are you-",,
Steven's Dream,,[],,,Garnet rests her hand on Connie's shoulder.
Steven's Dream,,[],,Trans. Ext. Beach House,
Steven's Dream,,[],,,"Steven sits outside on the stairs, gazing at the Palanquin page in Buddy's journal, when Garnet comes out to talk to him."
Steven's Dream,Garnet,[],Steven... D-Don't go. You have to trust me.,,
Steven's Dream,Steven,[],"I don't understand, Garnet. At least you're usually honest with me.",,
Steven's Dream,Garnet,[],"I really want to be, but if I tell you why you shouldn't go, you'll only want to go more.",,
Steven's Dream,Steven,['shocked'],"What?! Well, now I really wanna go!",,
Steven's Dream,Garnet,[],"Th- Ugh, I shouldn't have said that. You can't go, because I can't go with you.",,
Steven's Dream,Steven,[],Why not?,,
Steven's Dream,,[],,,Garnet turns away and says nothing.
Steven's Dream,Steven,[],"Garnet, why not?!",,
Steven's Dream,Garnet,[],I-I'm scared. I-I-I can't get near her.,,
Steven's Dream,Steven,[],Ah! Her! Her who?,,
Steven's Dream,Garnet,['removes her visor'],"Ah, shoot, now I've made it more interesting! Steven please, just stay here.  For me.",,
Steven's Dream,Steven,[],I won't.,,
Steven's Dream,Garnet,['sighs'],I know.,,
Steven's Dream,,[],,,A bead of tear forms on Garnet's eye as Steven walks away.
Steven's Dream,,[],,Trans. Ext. It's A Wash; Greg's Van,
Steven's Dream,,[],,,"Steven knocks on the back door of Greg's van, waking up Greg, who is sleeping inside."
Steven's Dream,Steven,[],"Dad, I need your help.",,
Steven's Dream,Greg,[],Is everything o-,,
Steven's Dream,Steven,['shows Greg the journal entry'],"There's this place I saw in a dream, and it's real.  But the Gems won't tell me anything about it. It has something to do with Pink Diamond. I know you didn't want to get involved with Mom's past, but I wanna know the truth. Doesn't that matter at all?",,
Steven's Dream,Greg,[],Of course it does!,,
Steven's Dream,Steven,[],Really?,,
Steven's Dream,Greg,['holds out his hand'],Let me see that.,,
Steven's Dream,,[],,,Steven hands Greg Buddy's journal and he reads the journal entry.
Steven's Dream,Greg,[],And the Gems won't take you?,,
Steven's Dream,Steven,[],No.,,
Steven's Dream,Greg,[],Well I know a guy who will.,,
Steven's Dream,,[],,Trans. The Sky,
Steven's Dream,,[],,,"Steven and Greg begins flying in a small plane, piloted by Andy."
Steven's Dream,Andy,[],So the Universes are goin' to Korea?,,
Steven's Dream,Steven,[],"Thank you for the ride, Uncle Andy!",,
Steven's Dream,Andy,[],"Ah, it's no problem. Like they say, family helps family... find mysterious ancient artifacts.",,
Steven's Dream,Steven,[],It's gonna be very serious work. No time for fun at all.,,
Steven's Dream,Greg,[],"Well, isn't there time for a little fun?",,
Steven's Dream,Steven,[],Hmm...,,
Steven's Dream,,[],,Trans. Int. Korea,
Steven's Dream,,[],,,"Greg and Steven begins exploring Korea like tourists. They have fun by enjoying local food, sight-seeing, and trying on Korean clothes. At one point, they even visit an animation studio, where an artist is drawing concept arts for ""Steven Universe"", which freaks Greg out."
Steven's Dream,,[],,Time-Skip,
Steven's Dream,,[],,,"A bus drops Steven and Greg off at the foot of a mountain ridge, as it drives off before Greg can thank it."
Steven's Dream,Greg,[],"Kamsahamni...da? Aw, what's the hurry?",,
Steven's Dream,Steven,[],This is it.,,
Steven's Dream,,[],,,"Steven begins walking into the ridge, as Greg follows behind."
Steven's Dream,Greg,[],You sure this is the place?,,
Steven's Dream,Steven,[],"Yeah, it's hard to explain, but... I can feel it.",,
Steven's Dream,Greg,['notices Steven crying again'],"Huh, sure is pretty here. So does any of this look familiar to you? Steven?  Whoa! You okay? It's happening again.",,
Steven's Dream,Steven,[],I-I'm fine. Let's keep going.,,
Steven's Dream,Greg,[],"C'mon, let's take a break. I think this mountain is really messing me up.",,
Steven's Dream,Steven,[],"No, dad, this can only mean we're getting closer. C'mon!",,
Steven's Dream,,[],,,"The pair keeps advancing till they reach a fence, with a sign attached to it, reading ""KEEP OUT!"" in both English and Korean. A smaller wooden sign below it reads 'Please' in a neat handwriting."
Steven's Dream,Steven,[],Look!,,
Steven's Dream,Greg,[],This feels familiar.,,
Steven's Dream,Steven,[],"Dad, help me jump the fence.",,
Steven's Dream,Greg,[],"Oh, boy. we're doing this.",,
Steven's Dream,,[],,,"Steven hops over the fence, followed by Greg's shopping bags, and then Greg himself, landing roughly on the ground."
Steven's Dream,Greg,[],"Oof, your dad can't really jump fences like he used to.",,
Steven's Dream,Steven,[],Dad! Look...,,
Steven's Dream,,[],,,"The pair sees a blue Palanquin, appearing to be unscathed, and approaches it."
Steven's Dream,Steven,[],"This is it. But... it's different? I-In my dream, it was all broken down, and pink! It's in perfect condition.",,
Steven's Dream,Greg,[],Maybe it got a paint job?,,
Steven's Dream,Blue Diamond,['faintly'],"Oh, Pink. I'm sorry... I'm so sorry...",,
Steven's Dream,,[],,,"Hearing the voice, Greg and Steven peek through the bushes to see a giant hooded figure, accompanied by another person kneeling on the ground, speaking to the dilapidated pink Palanquin."
Steven's Dream,Blue Diamond,[],"I should've done more. Yellow says it'll all be over soon. I wonder what you would think. This is your planet, after all. I still think it is.",,
Steven's Dream,Greg,[],"Steven, do you know her?",,
Steven's Dream,,[],,,"Steven collapses into a sitting position behind the bushes, crying profusely from his eyes."
Steven's Dream,Greg,[],"Whoa, buddy!",,
Steven's Dream,Steven,[],My dreams... I was seeing through her eyes! I've been crying her tears!,,
Steven's Dream,Blue Diamond,[],What are you doing over there?,,
Steven's Dream,,[],,,"Steven and Greg flinch in shock, as the accompanying person, revealing to be a blue Pearl, walks over to inspect."
Steven's Dream,Blue Pearl,[],I thought I heard someone.,,
Steven's Dream,Greg,[],"Don't worry, I'll handle this.",,
Steven's Dream,Blue Pearl,[],I think we're not alone.,,
Steven's Dream,,[],,,"Greg pops up from behind the bush, startling Blue Pearl."
Steven's Dream,Greg,[],"Hey! Uh... nice day out, huh? Uh, I didn't see you there. What's uh, what's... up?",,
Steven's Dream,Blue Diamond,[],Pearl?,,
Steven's Dream,Blue Pearl,"['turns and does the Gem salute', 'bows']","My Diamond, I've found a native.",,
Steven's Dream,Greg,"['climbs out of the bushes', 'bows nervously']","Oh yeah, I'm from here alright.  Annyeonghaseyo, Your... Highness.",,
Steven's Dream,Blue Diamond,[],Bring it here.,,
Steven's Dream,,[],,,Blue Pearl and Greg both walk over to the hooded figure.
Steven's Dream,Steven,['whispering'],"Dad, no!",,
Steven's Dream,Blue Diamond,[],"How curious. I'm impressed by humanity's ability to survive in the wild. What a strange planet. Where else would a being as fragile as a human live, while a being as powerful as a Diamond, perish? This is where it happened, where she was... broken.",,
Steven's Dream,Greg,[],Were you close?,,
Steven's Dream,Blue Diamond,[],Very.,,
Steven's Dream,Greg,[],I-I'm awfully sorry. I know how hard it is to move on when you've lost someone.,,
Steven's Dream,,[],,,"The hooded figure turns her face towards Greg, revealing to Blue Diamond."
Steven's Dream,Blue Diamond,[],You do?,,
Steven's Dream,,[],,,"A tear drop drips out of Blue Diamond's eye, which affects Steven as well, as tear flows from his eye too."
Steven's Dream,Greg,[],"I lost someone very important to me, too. I miss her every single day, and I think about her all the time. But she's never coming back. That feeling can be so hard to be okay with.",,
Steven's Dream,Blue Diamond,[],"I'm surprised that a human being is capable of understanding how I feel. It's a shame. There's a geo-weapon incubating in your planet that will destroy everything shortly. But you don't deserve that, do you?",,
Steven's Dream,Greg,[],"Geo-weapon, huh?",,
Steven's Dream,Blue Diamond,['inches towards Greg'],"You know, I really shouldn't be here. But I'm glad I came back one last time. I can save one last piece of her legacy.",,
Steven's Dream,Greg,[],Oh yeah?,,
Steven's Dream,,[],,,"Blue Diamond suddenly grabs Greg, keeping him within the grasp of her hand."
Steven's Dream,Steven,['whisper-yells'],Dad!,,
Steven's Dream,,[],,,"Blue Diamond extends her arm forward, summoning a large blue hand ship hidden in the clouds  in the background."
Steven's Dream,Greg,[],That's a... big... arm!,,
Steven's Dream,,[],,,"The legs of the blue Palanquin retract, and it hovers over to Blue Diamond as she begins walking toward it."
Steven's Dream,Greg,[],"Whoa! Put me down, please! Whoa, whoa! Put me down, Your Highness!",,
Steven's Dream,,[],,,"The Palanquin lands in front of Blue Diamond, and she and Blue Pearl step into it before shutting itself closed."
Steven's Dream,Steven,[],"Dad, Dad!",,
Steven's Dream,,[],,,"Steven runs out of the bushes after the Palanquin, as it ascends into the palm of the hand ship, gripping onto the Palanquin."
Steven's Dream,Steven,[],STOP!,,
Steven's Dream,,[],,,"Steven jumps from the ground, floating high into the sky after the hand ship. The ship starts turning around to face up into space. Steven is about to reach the ship, when it warps into faster-than-light travel, disappearing instantly. The force from the warp forces Steven back towards the ground."
Steven's Dream,Steven,[],Dad...,,
Steven's Dream,,[],,,"Steven continues to fall, when Garnet suddenly leaps in and catches him in midair. She lands back on the ground and embraces Steven."
Steven's Dream,Garnet,[],"Steven, I'm s- I'm sorry!",,
Steven's Dream,Steven,[],Garnet!,,
Steven's Dream,Garnet,[],"I saw you come here, I saw Blue Diamond on Earth, I saw her see me and find all of us, I couldn't be here with you!",,
Steven's Dream,Steven,[],"She took my dad! It's all my fault! I should've listened to you! What are we gonna do, Garnet?",,
Steven's Dream,Garnet,[],We're going to space. We're going to get him back.,,
Steven's Dream,,[],,END,
Adventures in Light Distortion,,[],,Open Int. Beach House,
Adventures in Light Distortion,,[],,,"Garnet and Steven warp back onto the Crystal Temple Warp Pad, with Steven still traumatized back what happened in Korea."
Adventures in Light Distortion,Steven,[],This can't be happening.,,
Adventures in Light Distortion,Pearl,[],Steven! You're back!,,
Adventures in Light Distortion,Amethyst,[],"Hey, Steve-O.",,
Adventures in Light Distortion,Pearl,[],We're so sorry about earlier-,,
Adventures in Light Distortion,Steven,[],Forget that! We have to catch up with her!,,
Adventures in Light Distortion,Pearl,[],What!?,,
Adventures in Light Distortion,Amethyst,[],Who?,,
Adventures in Light Distortion,Garnet,[],Blue Diamond.,,
Adventures in Light Distortion,Pearl,['starts panicking'],Blue Diamond!?  O-O-On Earth!?,,
Adventures in Light Distortion,Amethyst,[],Holy smokes! They're all coming out of the woodwork.,,
Adventures in Light Distortion,Pearl,[],"Amethyst, turn into a chair. I-I need to sit down.",,
Adventures in Light Distortion,Steven,[],"She took Dad! She alien-abducted him, and it's all my fault!",,
Adventures in Light Distortion,Amethyst,[],She took Greg!?,,
Adventures in Light Distortion,Pearl,[],Our Greg?,,
Adventures in Light Distortion,Amethyst,[],What other Greg is there!? How are we gonna get him back!?,,
Adventures in Light Distortion,Steven,[],What did she even want him for? To eat him!? T-to put him in a zoo!?,,
Adventures in Light Distortion,Pearl,[],Wait. That might be it.,,
Adventures in Light Distortion,Steven,['gasps'],She's gonna eat him!?,,
Adventures in Light Distortion,Pearl,[],"What? No. But there was a... No. No, it couldn't possibly still exist. Not since we-",,
Adventures in Light Distortion,Garnet,[],That's right! Pink Diamond's insidious human zoo.,,
Adventures in Light Distortion,Steven,[],What?,,
Adventures in Light Distortion,Garnet,[],"During her reign on Earth, Pink Diamond stole humans from their families as trophies of her conquest.",,
Adventures in Light Distortion,Amethyst,[],You gotta be kidding.,,
Adventures in Light Distortion,Pearl,['glances away for a moment'],"Oh no. It was very serious. When I still served...  ...Homeworld, I saw it myself. A private menagerie deep in space. Humans in captivity. We were never able to rescue them. We had no way to get to them after the war. But, that was over 5,000 years ago.",,
Adventures in Light Distortion,Amethyst,[],You really think Greg's there?,,
Adventures in Light Distortion,Pearl,[],"Steven, Blue Diamond wanted him alive?",,
Adventures in Light Distortion,Steven,[],Yes! Yes! She liked him!,,
Adventures in Light Distortion,Pearl,[],"I can't think of anywhere else she'd put him if she wanted to keep him, that is if the zoo's still there.",,
Adventures in Light Distortion,Steven,[],"It's our only chance! But, how are we going to get there?",,
Adventures in Light Distortion,Garnet,[],With the Roaming Eye.,,
Adventures in Light Distortion,Amethyst,[],The Ruby ship?,,
Adventures in Light Distortion,Garnet,[],"That's right. We're going into space, and we're not coming back without Greg.",,
Adventures in Light Distortion,,[],,,
Adventures in Light Distortion,,[],,,"The Crystal Gems arrive at the barn, and Peridot is seen inspecting the interior of the Roaming Eye."
Adventures in Light Distortion,Peridot,[],"Let's see. Rear pulsar trackers are tracking pulsars. The atmosphere shield seems functional, but you're not going to need that in space, obviously.",,
Adventures in Light Distortion,Garnet,[],"Well, make sure it is safe for Steven.",,
Adventures in Light Distortion,Peridot,[],"He should be fine. But, I think I should go in and change the system preferences the Rubies set. How do you feel about green lights instead of red?",,
Adventures in Light Distortion,Steven,[],"There's no time for that! If it works, then let's just do it already!",,
Adventures in Light Distortion,,[],,,Steven walks towards the barn while talking to Connie on his phone.
Adventures in Light Distortion,Steven,[],"Sorry, Connie, but we just can't wait. Dad's in trouble, and we need to go into space to get him back. There's no time. We're going right now. ...Just protect Beach City while we're gone.",,
Adventures in Light Distortion,Pearl,[],"So, if I input the coordinates, it will take us right there?",,
Adventures in Light Distortion,Peridot,[],"It's a little more complicated than that. These aren't your Era 1 light kites. You're gonna be pretty much bending reality if you turn on the gravity engine. Come to think of it, I should really change the Ruby preferences on that, too.",,
Adventures in Light Distortion,Steven,['gets in the ship'],"So what, so it's red! Come on! Come on! We gotta go!",,
Adventures in Light Distortion,Pearl,[],"Rubies aside, will it fly?",,
Adventures in Light Distortion,Peridot,[],"Short answer, yes.",,
Adventures in Light Distortion,Amethyst,['gets in the ship with Pearl'],"Okay, let's go!",,
Adventures in Light Distortion,Garnet,[],"Lapis, Peridot, stay here. You'll have to protect Beach City if something happens while we're gone.",,
Adventures in Light Distortion,,[],,,Lapis gives a thumbs-up.
Adventures in Light Distortion,Peridot,[],You can count on us!,,
Adventures in Light Distortion,,[],,,"Garnet gets into the ship, shutting the hatch, and the Roaming Eye begins flying into space. Pearl pilots the ship while Steven watches Earth shrink in distance."
Adventures in Light Distortion,Steven,['keeps gazing into space'],"Don't worry, Dad. We're on our way.  I hope you got to see some of this. There's enough out here for a whole album about the cosmos.",,
Adventures in Light Distortion,,[],,,"Suddenly, the ship starts rumbling."
Adventures in Light Distortion,Pearl,[],Space turbulence!,,
Adventures in Light Distortion,,[],,,The Roaming Eye encounters an asteroid field. Pearl begins skillfully piloting the ship around the incoming asteroids.
Adventures in Light Distortion,Garnet,[],Sweet moves.,,
Adventures in Light Distortion,Pearl,[],Hold on.,,
Adventures in Light Distortion,,[],,,Pearl navigates the Roaming Eye until it exits the asteroid field.
Adventures in Light Distortion,Steven,[],Alright. How much further till we get to- Uhh!,,
Adventures in Light Distortion,,[],,,
Adventures in Light Distortion,Steven,[],"Sorry, Rubies.",,
Adventures in Light Distortion,Garnet,[],We should really do something about them.,,
Adventures in Light Distortion,Steven,[],We can pick them up on the way back. Dad comes first. How much longer till we get there?,,
Adventures in Light Distortion,Pearl,[],"Well, at our current speed, we should be reaching the human zoo in... approximately seventy human years! Just in time for Greg's 110th anniversary of being alive.",,
Adventures in Light Distortion,Steven,[],"Pearl, my dad's not healthy enough to live that long.",,
Adventures in Light Distortion,Pearl,[],Ehh... Do you think he'll be able to make it to 109?,,
Adventures in Light Distortion,Garnet,[],"Before we left, Peridot did mention the gravity engine.",,
Adventures in Light Distortion,Amethyst,[],Oh yeah. She said it bends reality.,,
Adventures in Light Distortion,Pearl,[],"Oh, I'm sure she was exaggerating. It probably just alters the definition for speed by manipulating space-time, but what effect would that have on organic matter? It might flatten Steven's body into a pancake of skin and bones.",,
Adventures in Light Distortion,Amethyst,[],"Eww, bones are gross.",,
Adventures in Light Distortion,Garnet,[],You have bones in your bedroom.,,
Adventures in Light Distortion,Amethyst,[],That's different. Those are my bones.,,
Adventures in Light Distortion,Steven,[],"If being a pancake means saving my dad, then bring on the syrup!",,
Adventures in Light Distortion,,[],,,"Steven slams his palm onto the control panel, activating the gravity engine. Steven screams as the ship speeds up drastically, causing him to black out."
Adventures in Light Distortion,,[],,Time-Skip,
Adventures in Light Distortion,,[],,,"Steven lays unconscious next to the captain's seat, until the Gems starts calling out to him, waking him up."
Adventures in Light Distortion,Garnet,[],Steven!,,
Adventures in Light Distortion,Pearl,[],Steven! Are you okay?,,
Adventures in Light Distortion,Steven,[],I'm fine. I-I think I just blacked out. Umm.. Are you guys okay?,,
Adventures in Light Distortion,,[],,,The activation of the gravity engine happens to flatten the Gems instead of Steven. Amethyst starts giggling at her peculiar appearance.
Adventures in Light Distortion,Garnet,[],You tell me.,,
Adventures in Light Distortion,Pearl,[],Uhh... NO! We're NOT okay!,,
Adventures in Light Distortion,Steven,[],"Uhh, why do you guys look like that?",,
Adventures in Light Distortion,Garnet,[],The gravity warp seems to be affecting our bodies.,,
Adventures in Light Distortion,Amethyst,[],Please tell me this lasts forever.,,
Adventures in Light Distortion,Pearl,[],"Our bodies are made of light, and usually, they form a mass dependent on the air pressure and the level of gravity in the environment. But we're in a situation, where the normal laws of physics don't apply.",,
Adventures in Light Distortion,Amethyst,[],Who cares? It's funny.,,
Adventures in Light Distortion,Pearl,[],In what way is this funny!?,,
Adventures in Light Distortion,Steven,[],"So, you guys aren't doing this on purpose? Can't you shapeshift back?",,
Adventures in Light Distortion,Amethyst,"['shapeshifts into Purple Puma, yet remaining the same height']","Hold on.  Huh, check it out. Puma cub.",,
Adventures in Light Distortion,Garnet,[],"The ship seems to be putting out some kind of energy, keeping us in this shape.",,
Adventures in Light Distortion,Steven,['ponders for a bit and turns to the control panel'],"Oh, I know the problem.",,
Adventures in Light Distortion,Pearl,[],You do?,,
Adventures in Light Distortion,,[],,,Amethyst shapeshifts back to normal.
Adventures in Light Distortion,Steven,[],Peridot said the ship was calibrated for Rubies. It must be making you all Ruby-sized.,,
Adventures in Light Distortion,,[],,,"An imaginative projection of a Ruby appears next to the Gems, indicating their heights to the Ruby."
Adventures in Light Distortion,Pearl,[],Ugh! Why doesn't she tell us anything? This is why we don't listen to her.,,
Adventures in Light Distortion,Steven,[],Maybe I can change the settings.,,
Adventures in Light Distortion,,[],,,"Steven turns the calibration like a slot machine. It stops at three bulky figures, and the Gems turn Quartz-sized."
Adventures in Light Distortion,Steven,[],No.,,
Adventures in Light Distortion,,[],,,"Steven turns the calibration again, stopping at three tiny figures. The Gems instantly shrink into Pebble-sized in mid-air and fall onto the floor."
Adventures in Light Distortion,Steven,[],Nope.,,
Adventures in Light Distortion,,[],,,"Steven turns the calibration again, stopping at three diamonds. The Gems quickly grow into Diamond-sized and hit their heads on the ceiling."
Adventures in Light Distortion,Steven,[],Sorry!,,
Adventures in Light Distortion,Garnet,[],This isn't working.,,
Adventures in Light Distortion,,[],,,Amethyst starts snickering at the antics.
Adventures in Light Distortion,Pearl,[],Try adjusting it manually.,,
Adventures in Light Distortion,,[],,,"Steven taps on the screen to open the manual calibration menu, consisting of various symbols unknown to Steven."
Adventures in Light Distortion,Steven,[],Woah! Umm... Maybe this one?,,
Adventures in Light Distortion,,[],,,"Steven made a few manual adjustments, which causes the necks of the Gems to become long and unstable."
Adventures in Light Distortion,Steven,[],"Okay, so that does that. Uhh... Maybe this one.",,
Adventures in Light Distortion,,[],,,"Steven made another manual adjustment, causing the limbs of the Gems to become long and unstable as well."
Adventures in Light Distortion,Steven,[],Agh! Why is this so complicated!?,,
Adventures in Light Distortion,,[],,,"Steven starts to tapping randomly at the calibration. The Gems momentarily return back to normal, before Garnet is flattened into a pancake and Pearl bloated up like a ball. Garnet and Amethyst chase after Pearl as she rolls away, when Amethyst grumbles in nausea and her body extends into a long sausage."
Adventures in Light Distortion,Amethyst,['slithers up to Steven'],"Hey, Steven! this is getting a little weird, even for me.",,
Adventures in Light Distortion,,[],,,"Steven continues to tapping the calibration at random, until an large red ""X"" error message pops up."
Adventures in Light Distortion,Steven,[],I think I found the off-switch!,,
Adventures in Light Distortion,,[],,,
Adventures in Light Distortion,Steven,[],Guys! Wha- What did I do!?,,
Adventures in Light Distortion,,[],,,"The Roaming Eye keeps accelerating into a ludicrous speed, creating visual wormholes in the fabric of space and overwhelming Steven."
Adventures in Light Distortion,Steven,"['gasps', 'turns to see only the gemstones']","Amethyst!? Garnet!? Pearl!? Where are you!?  What happened? Are you cracked!? Uhh, Amethyst is usually back by now!",,
Adventures in Light Distortion,,[],,,"The screen starts beeping and switches display, alerting Steven that the destination is approaching at an uncomfortable speed."
Adventures in Light Distortion,Steven,[],"Oh no. That's the zoo. Uhh, we're gonna smash right into it if we don't... slow... down!",,
Adventures in Light Distortion,,[],,,"Steven struggles to move his arm from his seat, against the ludicrous speed of the ship, to reach the control panel."
Adventures in Light Distortion,Steven,['groans'],"Gah! Come on, Steven. You can do it! I-it's okay! The Gems are gonna be fine!  They gotta be fine! D-Dad's gonna be fine, too! Gah! I-It doesn't seem like it right now, but later, we're gonna laugh if I just stop the ship!",,
Adventures in Light Distortion,,[],,,"Steven continues to reach his arm out to reach the control panel, but fails at the ship's ludicrous speed."
Adventures in Light Distortion,Steven,"['breathing heavily', 'starts tearing up', 'sobs', 'sobbing desperately']","It isn't going to stop. There's no fixing this. It's all my fault! I rushed us! I pushed us into making stupid mistakes!  It didn't have to be this way. I didn't have to not listen to Garnet. I didn't have to go to Korea. Dad! I didn't have to get you taken away forever by Blue Diamond. I- I wasn't trying to be selfish. I just wanted to know what was going on for myself, for once!  But now, I lost everyone... Dad!  Dad! I want my dad! I just want my dad.",,
Adventures in Light Distortion,,[],,,"Steven, collecting determination from his moment of weakness, reaches for the control panel again and succeeds in stopping the ship. The ship jolts a bit as the Gems phase through the wall, looking disoriented."
Adventures in Light Distortion,Steven,"['panting and gasps', 'hugs the Gems']",You're back! Where'd you go!?  I was so worried!,,
Adventures in Light Distortion,Pearl,['sighs'],"I think in your attempt to fix our bodies, you may have accidentally shut off the calibration altogether. Our light-composed forms couldn't keep up with the ship moving faster than the speed of light.",,
Adventures in Light Distortion,Steven,[],"So, you were just... lagging behind the ship... this whole time?",,
Adventures in Light Distortion,,[],,,"Another imaginative projection appears above Steven, of the Gems' bodies stretched outside of the Roaming Eye."
Adventures in Light Distortion,Garnet,[],Yeah. Don't worry about it too much. Amethyst liked it.,,
Adventures in Light Distortion,Amethyst,"[""laughs in joy, but then notices Steven's tears""]","I never thought I could stretch so far! Hah! I think I kind of phased through a planet.  Uhh... Yo, Stevie man. You heard Garnet. We're totally fine, dude.",,
Adventures in Light Distortion,Steven,[],"I-I was pushing so hard, I... I just wanted to get Dad back so much, I-I almost wrecked the mission! This whole thing is my fault...",,
Adventures in Light Distortion,Garnet,[],Steven. You didn't kidnap Greg. Blue Diamond did.,,
Adventures in Light Distortion,Amethyst,[],Woah. Do you guys see that?,,
Adventures in Light Distortion,,[],,,"The Crystal Gems look out the windscreen, as the human zoo comes into view ahead of them."
Adventures in Light Distortion,Garnet,[],What you did? You got us to the zoo.,,
Adventures in Light Distortion,Steven,[],Yeah?,,
Adventures in Light Distortion,Garnet,[],And seventy human years ahead of schedule.,,
Adventures in Light Distortion,Steven,[],"I'll see you really soon, Dad. ...I hope.",,
Adventures in Light Distortion,,[],,END,
Gem Heist,,[],,Open Ext. Pink Diamond's Zoo,
Gem Heist,,[],,,"The Crystal Gems arrive in the Roaming Eye at Pink Diamond's Zoo, which is being watched by a Red Eye."
Gem Heist,Pearl,[],The human zoo. I can't believe it still exists.,,
Gem Heist,Steven,[],Dad's gotta be in there. We just have to find him and bust him out.,,
Gem Heist,,[],,,The Roaming Eye enters the ship hangar of the zoo via its ring. The Crystal Gems gasp as they notice the two Amethyst guards standing at the entrance door.
Gem Heist,Amethyst,[],Those Gems.,,
Gem Heist,Pearl,[],"Amethyst guards. Right, like we could just waltz up as an ownerless Pearl, a fusion and- and you.",,
Gem Heist,Steven,[],We just need disguises. I'll be Esteban Universidad.,,
Gem Heist,Pearl,[],"Steven, it doesn't matter what your name is. We're all going to stand out!",,
Gem Heist,,[],,,"At that moment, Garnet unfuses into Ruby and Sapphire."
Gem Heist,Sapphire,[],We won't stand out if we play the roles we were made for.,,
Gem Heist,Steven,[],Ruby! Sapphire!,,
Gem Heist,Ruby,[],"Okay, everybody. Hear her out.",,
Gem Heist,Sapphire,[],"Today, I'm a Sapphire traveling with my Ruby guard, and my personal Pearl. Esteban, I've brought you as an offering for the zoo.",,
Gem Heist,Steven,[],Pobrecito Esteban!,,
Gem Heist,Amethyst,[],Uhh... What about me?,,
Gem Heist,Sapphire,[],You're accompanying me as extra muscle.,,
Gem Heist,Amethyst,['points at the Amethyst guards'],Muscle like them?,,
Gem Heist,Sapphire,[],Exactly.,,
Gem Heist,Amethyst,[],But I've never even seen another Amethyst before. What do I do? What if I say something wrong?,,
Gem Heist,Sapphire,[],"Just look the part. You're new and we're rusty, but we just have to sell this long enough to find Greg.",,
Gem Heist,Pearl,[],Is this really going to work?,,
Gem Heist,Sapphire,[],...No.,,
Gem Heist,,[],,,Everyone gasps in shock.
Gem Heist,Sapphire,['forces a smile'],"Just, stick together! Play it straight! Let's... change the future!",,
Gem Heist,,[],,,"Sapphire, Ruby, holding Steven, Pearl and Amethyst, shapeshifted to look like a regular Amethyst guard, begin walking out of the Roaming Eye towards the guarded door."
Gem Heist,Steven,[],"You'll never cage me, you rockheads!",,
Gem Heist,,[],,,"The Crystal Gems encounter the Amethyst guards, who look at them suspiciously."
Gem Heist,Guard 1,[],State your purpose.,,
Gem Heist,Sapphire,[],I'm here to make a delivery to the human zoo.,,
Gem Heist,Guard 1,['inches towards Steven'],"Bad news: The human zoo shut down.  Which means, we'll just have to throw you in space.",,
Gem Heist,,[],,,Steven whimpers in fear.
Gem Heist,Guard 1,[],"Heh, look. He believed me.",,
Gem Heist,,[],,,"The Amethyst guards start chuckling, when an elite Gem enters and glares at them."
Gem Heist,Elite Gem,[],What are you doing?,,
Gem Heist,Guards,['stays in attention'],"Nothing, Holly Blue Agate.",,
Gem Heist,,[],,,"Holly Blue then notices Sapphire, gasps in shock and kicks one of the Amethyst guards in her legs."
Gem Heist,Holly Blue,[],Why didn't you tell me there was a Sapphire here?! What have you miscreants been saying to them!?,,
Gem Heist,Guard 2,[],"Nothing, Holly.",,
Gem Heist,Holly Blue,"['turns to Sapphire', 'chuckles', 'glances at the Amethyst guards']",You'll have to forgive them.  They're from Earth.  Ahem! Apologize.,,
Gem Heist,Guards,[],Forgive us!,,
Gem Heist,,[],,,Holly Blue punches the guards to correct them.
Gem Heist,Guards,[],"... Forgive us, your Clarity!",,
Gem Heist,Sapphire,[],No use dwelling on the past. I've brought a new human for the collection.,,
Gem Heist,Holly Blue,[],"How unprecedented! Nothing for millennia, and then two humans back-to-back! Well, it's probably for the best, that first one wasn't in... the best condition.",,
Gem Heist,Steven,['gasps'],Dad! That's him!,,
Gem Heist,,[],,,Ruby quickly shushes Steven.
Gem Heist,Holly Blue,['laughs'],"Ohh, their incessant barking, what is it saying?!  The other one was loud too, and all that thrashing about. I'm sure Blue Diamond would want to thank you personally, but you just missed her.",,
Gem Heist,,[],,,The Crystal Gems sigh in relief.
Gem Heist,Holly Blue,[],"Amethyst, take this human to the-",,
Gem Heist,Sapphire,[],"Wait! The thing is... we've traveled so far, and it would be a shame to leave so quickly. Perhaps you'd grant us a tour of the facility?",,
Gem Heist,Holly Blue,['halts Amethyst'],"I would be honored! Right this way, your Grand Clarity.  Amethysts are to stay and guard the door.",,
Gem Heist,Amethyst,[],"Uhh, but-",,
Gem Heist,Holly Blue,[],The door.,,
